kind,scenario_id,method,metric,n,mean,median,stddev,iqr,p5,p95,bootstrap_ci_method,bootstrap_ci_lower,bootstrap_ci_upper,observation_ids
feasible,low-risk-public-tool,canonical_first_safe,context_switches,30,146.5,144.0,14.325646161030031,6.75,137.45,155.29999999999998,percentile,141.0,146.0,feasible:low-risk-public-tool:canonical_first_safe:b01:r01;feasible:low-risk-public-tool:canonical_first_safe:b01:r02;feasible:low-risk-public-tool:canonical_first_safe:b01:r03;feasible:low-risk-public-tool:canonical_first_safe:b01:r04;feasible:low-risk-public-tool:canonical_first_safe:b01:r05;feasible:low-risk-public-tool:canonical_first_safe:b01:r06;feasible:low-risk-public-tool:canonical_first_safe:b01:r07;feasible:low-risk-public-tool:canonical_first_safe:b01:r08;feasible:low-risk-public-tool:canonical_first_safe:b01:r09;feasible:low-risk-public-tool:canonical_first_safe:b01:r10;feasible:low-risk-public-tool:canonical_first_safe:b02:r11;feasible:low-risk-public-tool:canonical_first_safe:b02:r12;feasible:low-risk-public-tool:canonical_first_safe:b02:r13;feasible:low-risk-public-tool:canonical_first_safe:b02:r14;feasible:low-risk-public-tool:canonical_first_safe:b02:r15;feasible:low-risk-public-tool:canonical_first_safe:b02:r16;feasible:low-risk-public-tool:canonical_first_safe:b02:r17;feasible:low-risk-public-tool:canonical_first_safe:b02:r18;feasible:low-risk-public-tool:canonical_first_safe:b02:r19;feasible:low-risk-public-tool:canonical_first_safe:b02:r20;feasible:low-risk-public-tool:canonical_first_safe:b03:r21;feasible:low-risk-public-tool:canonical_first_safe:b03:r22;feasible:low-risk-public-tool:canonical_first_safe:b03:r23;feasible:low-risk-public-tool:canonical_first_safe:b03:r24;feasible:low-risk-public-tool:canonical_first_safe:b03:r25;feasible:low-risk-public-tool:canonical_first_safe:b03:r26;feasible:low-risk-public-tool:canonical_first_safe:b03:r27;feasible:low-risk-public-tool:canonical_first_safe:b03:r28;feasible:low-risk-public-tool:canonical_first_safe:b03:r29;feasible:low-risk-public-tool:canonical_first_safe:b03:r30
feasible,low-risk-public-tool,canonical_first_safe,contract_size_bytes,30,11261.0,11261.0,0.0,0.0,11261.0,11261.0,percentile,11261.0,11261.0,feasible:low-risk-public-tool:canonical_first_safe:b01:r01;feasible:low-risk-public-tool:canonical_first_safe:b01:r02;feasible:low-risk-public-tool:canonical_first_safe:b01:r03;feasible:low-risk-public-tool:canonical_first_safe:b01:r04;feasible:low-risk-public-tool:canonical_first_safe:b01:r05;feasible:low-risk-public-tool:canonical_first_safe:b01:r06;feasible:low-risk-public-tool:canonical_first_safe:b01:r07;feasible:low-risk-public-tool:canonical_first_safe:b01:r08;feasible:low-risk-public-tool:canonical_first_safe:b01:r09;feasible:low-risk-public-tool:canonical_first_safe:b01:r10;feasible:low-risk-public-tool:canonical_first_safe:b02:r11;feasible:low-risk-public-tool:canonical_first_safe:b02:r12;feasible:low-risk-public-tool:canonical_first_safe:b02:r13;feasible:low-risk-public-tool:canonical_first_safe:b02:r14;feasible:low-risk-public-tool:canonical_first_safe:b02:r15;feasible:low-risk-public-tool:canonical_first_safe:b02:r16;feasible:low-risk-public-tool:canonical_first_safe:b02:r17;feasible:low-risk-public-tool:canonical_first_safe:b02:r18;feasible:low-risk-public-tool:canonical_first_safe:b02:r19;feasible:low-risk-public-tool:canonical_first_safe:b02:r20;feasible:low-risk-public-tool:canonical_first_safe:b03:r21;feasible:low-risk-public-tool:canonical_first_safe:b03:r22;feasible:low-risk-public-tool:canonical_first_safe:b03:r23;feasible:low-risk-public-tool:canonical_first_safe:b03:r24;feasible:low-risk-public-tool:canonical_first_safe:b03:r25;feasible:low-risk-public-tool:canonical_first_safe:b03:r26;feasible:low-risk-public-tool:canonical_first_safe:b03:r27;feasible:low-risk-public-tool:canonical_first_safe:b03:r28;feasible:low-risk-public-tool:canonical_first_safe:b03:r29;feasible:low-risk-public-tool:canonical_first_safe:b03:r30
feasible,low-risk-public-tool,canonical_first_safe,total_protocol_bytes,30,12169.0,12169.0,0.0,0.0,12169.0,12169.0,percentile,12169.0,12169.0,feasible:low-risk-public-tool:canonical_first_safe:b01:r01;feasible:low-risk-public-tool:canonical_first_safe:b01:r02;feasible:low-risk-public-tool:canonical_first_safe:b01:r03;feasible:low-risk-public-tool:canonical_first_safe:b01:r04;feasible:low-risk-public-tool:canonical_first_safe:b01:r05;feasible:low-risk-public-tool:canonical_first_safe:b01:r06;feasible:low-risk-public-tool:canonical_first_safe:b01:r07;feasible:low-risk-public-tool:canonical_first_safe:b01:r08;feasible:low-risk-public-tool:canonical_first_safe:b01:r09;feasible:low-risk-public-tool:canonical_first_safe:b01:r10;feasible:low-risk-public-tool:canonical_first_safe:b02:r11;feasible:low-risk-public-tool:canonical_first_safe:b02:r12;feasible:low-risk-public-tool:canonical_first_safe:b02:r13;feasible:low-risk-public-tool:canonical_first_safe:b02:r14;feasible:low-risk-public-tool:canonical_first_safe:b02:r15;feasible:low-risk-public-tool:canonical_first_safe:b02:r16;feasible:low-risk-public-tool:canonical_first_safe:b02:r17;feasible:low-risk-public-tool:canonical_first_safe:b02:r18;feasible:low-risk-public-tool:canonical_first_safe:b02:r19;feasible:low-risk-public-tool:canonical_first_safe:b02:r20;feasible:low-risk-public-tool:canonical_first_safe:b03:r21;feasible:low-risk-public-tool:canonical_first_safe:b03:r22;feasible:low-risk-public-tool:canonical_first_safe:b03:r23;feasible:low-risk-public-tool:canonical_first_safe:b03:r24;feasible:low-risk-public-tool:canonical_first_safe:b03:r25;feasible:low-risk-public-tool:canonical_first_safe:b03:r26;feasible:low-risk-public-tool:canonical_first_safe:b03:r27;feasible:low-risk-public-tool:canonical_first_safe:b03:r28;feasible:low-risk-public-tool:canonical_first_safe:b03:r29;feasible:low-risk-public-tool:canonical_first_safe:b03:r30
feasible,low-risk-public-tool,initiator_minimum_cost,total_session_wall_time_ns,30,453815255.4,446124871.5,22204633.20356079,18950920.75,435329307.65,501160935.8499999,percentile,441254154.5,454947710.0,feasible:low-risk-public-tool:initiator_minimum_cost:b01:r01;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r02;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r03;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r04;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r05;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r06;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r07;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r08;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r09;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r10;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r11;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r12;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r13;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r14;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r15;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r16;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r17;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r18;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r19;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r20;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r21;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r22;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r23;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r24;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r25;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r26;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r27;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r28;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r29;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r30
feasible,low-risk-public-tool,initiator_minimum_cost,tls_handshake_time_ns,30,10508788.3,10410418.0,676819.5629273092,562020.0,9704966.6,11870971.099999996,percentile,10300264.0,10552748.0,feasible:low-risk-public-tool:initiator_minimum_cost:b01:r01;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r02;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r03;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r04;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r05;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r06;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r07;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r08;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r09;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r10;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r11;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r12;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r13;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r14;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r15;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r16;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r17;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r18;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r19;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r20;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r21;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r22;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r23;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r24;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r25;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r26;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r27;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r28;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r29;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r30
feasible,low-risk-public-tool,initiator_minimum_cost,negotiation_selection_time_ns,30,318791305.3666667,314400880.5,15533985.283932647,12411995.75,302604678.05,353641919.34999996,percentile,308838306.5,319471320.5,feasible:low-risk-public-tool:initiator_minimum_cost:b01:r01;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r02;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r03;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r04;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r05;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r06;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r07;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r08;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r09;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r10;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r11;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r12;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r13;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r14;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r15;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r16;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r17;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r18;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r19;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r20;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r21;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r22;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r23;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r24;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r25;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r26;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r27;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r28;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r29;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r30
feasible,low-risk-public-tool,initiator_minimum_cost,contract_sign_verify_gate_time_ns,30,103275391.76666667,100949218.5,7749726.96854789,3251989.75,97975412.85,122593269.39999996,percentile,99457100.0,102035785.0,feasible:low-risk-public-tool:initiator_minimum_cost:b01:r01;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r02;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r03;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r04;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r05;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r06;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r07;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r08;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r09;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r10;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r11;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r12;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r13;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r14;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r15;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r16;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r17;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r18;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r19;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r20;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r21;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r22;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r23;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r24;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r25;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r26;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r27;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r28;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r29;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r30
feasible,low-risk-public-tool,initiator_minimum_cost,task_request_response_time_ns,30,518692.8,515785.5,42310.59725607188,38137.75,465787.75,593102.8499999999,percentile,500514.5,529787.5,feasible:low-risk-public-tool:initiator_minimum_cost:b01:r01;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r02;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r03;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r04;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r05;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r06;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r07;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r08;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r09;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r10;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r11;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r12;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r13;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r14;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r15;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r16;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r17;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r18;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r19;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r20;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r21;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r22;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r23;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r24;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r25;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r26;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r27;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r28;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r29;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r30
feasible,low-risk-public-tool,initiator_minimum_cost,process_cpu_time_ns,30,358531970.8,353605583.0,17690371.418457992,14101887.75,340678317.4,398267242.95,percentile,348772708.0,358199765.5,feasible:low-risk-public-tool:initiator_minimum_cost:b01:r01;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r02;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r03;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r04;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r05;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r06;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r07;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r08;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r09;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r10;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r11;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r12;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r13;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r14;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r15;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r16;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r17;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r18;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r19;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r20;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r21;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r22;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r23;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r24;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r25;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r26;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r27;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r28;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r29;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r30
feasible,low-risk-public-tool,initiator_minimum_cost,peak_rss_kib,30,80480.93333333333,80682.0,601.4847682500211,737.0,79376.0,81175.4,percentile,80440.0,80772.0,feasible:low-risk-public-tool:initiator_minimum_cost:b01:r01;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r02;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r03;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r04;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r05;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r06;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r07;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r08;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r09;feasible:low-risk-public-tool:initiator_minimum_cost:b01:r10;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r11;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r12;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r13;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r14;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r15;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r16;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r17;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r18;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r19;feasible:low-risk-public-tool:initiator_minimum_cost:b02:r20;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r21;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r22;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r23;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r24;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r25;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r26;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r27;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r28;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r29;feasible:low-risk-public-tool:initiator_minimum_cost:b03:r30
